0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	
1.000000000000000000e+00	9.800000000000000933e-01	8.600000000000000977e-01	5.700000000000000622e-01	3.300000000000001266e-01	
1.000000000000000000e+00	1.000000000000000000e+00	5.500000000000000444e-01	2.000000000000000111e-01	5.000000000000000278e-02	
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	
4.249999999999999889e-01	1.000000000000000056e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	
2.500000000000000139e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	
1.000000000000000000e+00	1.000000000000000000e+00	9.000000000000000222e-01	5.999999999999999778e-01	3.200000000000001177e-01	
1.000000000000000000e+00	9.499999999999999556e-01	4.000000000000000222e-01	4.000000000000000222e-01	2.000000000000000111e-01	
1.250000000000000069e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	
2.250000000000000056e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	
7.499999999999999722e-02	2.500000000000000139e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	
9.199999999999999289e-01	7.600000000000000089e-01	5.799999999999999600e-01	3.400000000000000244e-01	2.200000000000000566e-01	
1.000000000000000000e+00	5.500000000000000444e-01	1.499999999999999944e-01	1.000000000000000056e-01	5.000000000000000278e-02	
5.000000000000000278e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	
8.800000000000002265e-01	6.999999999999999556e-01	4.499999999999999001e-01	2.900000000000001465e-01	2.200000000000000566e-01	
1.000000000000000000e+00	4.500000000000000111e-01	1.499999999999999944e-01	5.000000000000000278e-02	0.000000000000000000e+00	
1.250000000000000069e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	
5.000000000000000278e-02	2.500000000000000139e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	
8.800000000000002265e-01	7.299999999999999822e-01	4.100000000000000311e-01	2.700000000000001288e-01	2.200000000000000566e-01	
5.000000000000000278e-02	2.500000000000000139e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	
9.899999999999999911e-01	9.800000000000000933e-01	8.800000000000002265e-01	6.399999999999999023e-01	3.200000000000000622e-01	
7.499999999999999722e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	
1.000000000000000000e+00	9.800000000000000933e-01	8.500000000000001998e-01	5.500000000000000444e-01	3.699999999999999956e-01	
1.000000000000000000e+00	7.500000000000000000e-01	1.499999999999999944e-01	5.000000000000000278e-02	0.000000000000000000e+00	
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	
7.499999999999999722e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	
1.749999999999999889e-01	2.500000000000000139e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	
1.000000000000000000e+00	1.000000000000000000e+00	8.300000000000002931e-01	4.500000000000000666e-01	3.200000000000001177e-01	
1.000000000000000000e+00	8.000000000000000444e-01	2.500000000000000000e-01	2.000000000000000111e-01	5.000000000000000278e-02	
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	
3.250000000000000111e-01	5.000000000000000278e-02	2.500000000000000139e-02	0.000000000000000000e+00	0.000000000000000000e+00	
4.249999999999999889e-01	7.499999999999999722e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	
1.000000000000000000e+00	1.000000000000000000e+00	9.899999999999999911e-01	9.899999999999999911e-01	8.800000000000001155e-01	
1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	6.500000000000000222e-01	
5.000000000000000000e-01	2.750000000000000222e-01	2.250000000000000056e-01	3.749999999999999861e-02	1.250000000000000069e-02	
1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	2.000000000000000111e-01	
6.388888888888891171e-02	1.388888888888888985e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	
4.249999999999999889e-01	1.000000000000000056e-01	2.500000000000000139e-02	2.500000000000000139e-02	0.000000000000000000e+00	
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	
5.000000000000000000e-01	5.000000000000000000e-01	5.000000000000000000e-01	5.000000000000000000e-01	5.000000000000000000e-01	
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	
5.999999999999999778e-01	4.000000000000000222e-01	2.000000000000000111e-01	2.000000000000000111e-01	2.000000000000000111e-01	
8.000000000000000444e-01	4.000000000000000222e-01	4.000000000000000222e-01	4.000000000000000222e-01	4.000000000000000222e-01	
